"","TimeStep","X10Trial_Prey","X10Trial_Predator","X20Trial_Prey","X20Trial_Predator","X30Trial_Prey","X30Trial_Predator","X40Trial_Prey","X40Trial_Predatory","X50Trial_Prey","X50Trial_Predator","X60Trial_Prey","X60Trial_Predator","X70Trial_Prey","X70Trial_Predator","X80Trial_Prey","X80Trial_Predator","X90Trial_Prey","X90Trial_Predator","X100Trial_Prey","X100Trial_Predator"
"434",434,0,0.00408138014295499,0,1.05155403101508,0,0.146368386485454,1.24419064960879,0.0623968142244761,38.6105036332793,0.0536941079043368,26.9481966887436,0.0484813820989435,1.1127221588151,0.0500670082119992,0,0.0690939814070047,0,0.110179773068477,0,0.198167008386072
"435",435,0,0.00387731113580724,0,0.998976329464325,0,0.139049967161181,1.49225244420231,0.0593546070460757,46.3118727944519,0.0530825590574461,32.3247711682868,0.0473637988145408,1.33470948388348,0.0476193684708623,0,0.0656392823366545,0,0.104670784415053,0,0.188258657966769
"436",436,0,0.00368344557901688,0,0.949027512991109,0,0.132097468803122,1.78981721246838,0.0564754487512111,55.5496638261155,0.0528867838272462,38.7744151623608,0.0465266328321546,1.60101580043303,0.0453019580700338,0,0.0623573182198218,0,0.0994372451943005,0,0.17884572506843
"437",437,0,0.00349927330006603,0,0.901576137341553,0,0.125492595362966,2.14676984765949,0.0537527570439073,66.6302181607141,0.0531802876983318,46.5112577650576,0.0460043441680875,1.92049366901303,0.0431093893171928,0,0.0592394523088307,0,0.0944653829345855,0,0.169903438815009
"438",438,0,0.00332430963506273,0,0.856497330474476,0,0.119217965594818,2.57496986921088,0.0511805139897624,79.9208276511451,0.0540646874846046,55.7921121189699,0.0458438468695975,2.30376448972306,0.0410367111605918,0,0.0562774796933891,0,0.0897421137878562,0,0.161408266874258
"439",439,0,0.0031580941533096,0,0.813672463950752,0,0.113257067315077,3.08864596023891,0.0487532765716887,95.8617842356694,0.0556823476808445,66.9249572923188,0.0461093795706311,2.7635719984882,0.039079414520509,0,0.0534636057087197,0,0.0852550080984634,0,0.153337853530545
"440",440,0,0.00300018944564412,0,0.772988840753214,0,0.107594213949323,3.70486933617938,0.0464661943538358,114.980762990812,0.0582360394959189,80.2790900681971,0.0468897788506394,3.31520641042898,0.0372334425701698,0,0.0507904254232837,0,0.0809922576935402,0,0.145670960854018
"441",441,0,0.00285017997336191,0,0.734339398715554,0,0.102214503251857,4.44412169162895,0.0443150358147745,137.909955346426,0.0620202617759268,96.2972653940403,0.0483095586877357,3.97701332703986,0.0354952069891522,0,0.0482509041521195,0,0.0769426448088632,0,0.138387412811317
"442",442,0,0.00270767097469381,0,0.697622428779776,0,0.097103778089264,5.33097661583544,0.0422962254359655,165.406414300391,0.0674724602192222,115.510197688908,0.0505461591473708,4.77100434333542,0.0338616115509365,0,0.0458383589445135,0,0.07309551256842,0,0.131468042170751
"443",443,0,0.00257228742595912,0,0.662741307340787,0,0.0922485891848008,6.39491713711516,0.0404068943529045,198.37609338338,0.0752592149171484,138.553851258334,0.05385744802553,5.72358967304468,0.0323300848691715,0,0.0435464409972879,0,0.069440736939999,0,0.124894640062214
"444",444,0,0.00244367305466117,0,0.629604241973748,0,0.0876361597255608,7.67131657712664,0.0386449483764142,237.902015769593,0.0864258832176551,166.189999941573,0.0586267324671363,6.86645716625476,0.0308986247655988,0,0.0413691189474235,0,0.0659687000929991,0,0.118649908059103
"445",445,0,0.00232148940192811,0,0.598124029875061,0,0.0832543517392827,9.20261531622095,0.0370091585906957,285.27681000519,0.10266548088892,199.330568163234,0.0654385725090675,8.23762695867122,0.029565857610768,0,0.0393006630000523,0,0.0626702650883491,0,0.112717412656148
"446",446,0,0.0022054149318317,0,0.568217828381308,0,0.0790916341523186,11.0397325689683,0.0354992817108481,342.039291197371,0.126820287730114,239.066242717501,0.0752105517216375,9.88271682534835,0.0283311172359403,0,0.0373356298500497,0,0.0595367518339317,0,0.107081542023341
"447",447,0,0.00209514418524012,0,0.539806936962242,0,0.0751370524447027,13.2437600569971,0.0341162202017839,410.013374223599,0.163856794668263,286.699688220873,0.0894303281483578,11.8564603063281,0.0271945497831319,0,0.0354688483575472,0,0.0565599142422351,0,0.101727464922173
"448",448,0,0.00199038697597811,0,0.51281659011413,0,0.0713801998224675,15.8879937980525,0.0328622362260989,491.344214295605,0.222847432206247,343.783229393071,0.110598458938564,14.2245280565932,0.0261572533940274,0,0.0336954059396699,0,0.0537319185301233,0,0.0966410916760648
"449",449,0,0.00189086762717921,0,0.487175760608424,0,0.0678111898313442,19.0603714076095,0.0317412394201443,588.518109189874,0.321199857081107,412.159656317887,0.143090431371433,17.065712922064,0.0252214653091128,0,0.0320106356426864,0,0.0510453226036172,0,0.0918090370922616
"450",450,0,0.00179632424582025,0,0.462816972578002,0,0.0644206303397769,22.8663956910086,0.0307591772614229,704.331411702234,0.494171796788482,494.001826551301,0.194912012819289,20.4745512836124,0.0243908143300963,0,0.030410103860552,0,0.0484930564734363,0,0.0872185852376485
"451",451,0,0.00170650803352923,0,0.439676123949102,0,0.0611995988227881,27.4326413140264,0.0299245699167413,841.717086850126,0.817523926204519,591.839322958066,0.281453302527844,24.5644676305464,0.0236706645924421,0,0.0288895986675244,0,0.0460684036497645,0,0.0828576559757661
"452",452,0,0.00162118263185277,0,0.417692317751647,0,0.0581396188816487,32.9109604769016,0.0292492514139067,1003.1792656442,1.46477158748944,708.541436229555,0.433955769413843,29.471546583914,0.0230685886369946,0,0.0274451187341482,0,0.0437649834672763,0,0.0787147731769778
"453",453,0,0.00154012350026013,0,0.396807701864065,0,0.0552326379375663,39.4835263627093,0.0287494098004734,1189.1208339183,2.86096149358911,847.17496703426,0.719733625063737,35.3590572308503,0.0225950261897852,0,0.0260728627974408,0,0.0415767342939124,0,0.0747790345181289
"454",454,0,0.00146311732524713,0,0.376967316770862,0,0.0524710060406879,47.3688803544535,0.0284470673902191,1392.92471153131,6.11994233597448,1010.51255734024,1.29348725389737,42.4228792887786,0.0222642137044731,0,0.0247692196575688,0,0.0394978975792168,0,0.0710400827922224
"455",455,0,0.00138996145898477,0,0.358118950932318,0,0.0498474557386535,56.8291813680278,0.0283722197523505,1586.26346470832,14.3385641321013,1199.54421768006,2.53589800402534,50.8980100260299,0.0220955150696939,0,0.0235307586746903,0,0.037523002700256,0,0.0674880786526113
"456",456,0,0.00132046338603553,0,0.340213003385703,0,0.0473550829517209,68.1788939414121,0.0285659787868528,1676.06875345869,36.3663763446255,1409.03384334253,5.45102489117909,61.0663658537604,0.0221153570637567,0,0.0223542207409558,0,0.0356468525652432,0,0.0641136747199807
"457",457,0,0.00125444021673376,0,0.323202353216417,0,0.0449873288041348,81.7951967613141,0.0290852766855517,1401.75703347296,95.5006045951402,1614.03382648529,12.859152199194,73.2661339796581,0.0223600936960108,0,0.021236509703908,0,0.033864509936981,0,0.0609079909839817
"458",458,0,0.00119171820589707,0,0.307042235555597,0,0.0427379623639281,98.1304457542835,0.030010048780626,343.421998245974,224.594218557542,1729.28952548813,32.9713012186561,87.9029783993844,0.0228803266317399,0,0.0201746842187126,0,0.032171284440132,0,0.0578625914347826
"459",459,0,0.00113213229560221,0,0.291690123777817,0,0.0406010642457317,117.727085910501,0.0314544458055454,0,290.495102961188,1504.9781721944,88.3396619968595,105.463461590684,0.0237475591578336,0,0.019165950007777,0,0.0305627202181254,0,0.0549694618630435
"460",460,0,0.0010755256808221,0,0.277105617588926,0,0.0385710110334451,141.235472690165,0.0335847637588847,0,275.970347813129,476.481176190232,216.871941941321,126.53110891089,0.0250646809930566,0,0.0182076525073881,0,0.0290345842072191,0,0.0522209887698913
"461",461,0,0.001021749396781,0,0.26325033670948,0,0.0366424604817728,169.435133628351,0.0366488855556141,0,262.171830422473,0,309.363742823116,151.805616074263,0.026982908823953,0,0.0172972698820187,0,0.0275828549968581,0,0.0496099393313967
"462",462,0,0.000970661926941948,0,0.250087819874006,0,0.0348103374576842,203.260064265807,0.041026050099279,0,249.063238901349,0,293.89555568196,182.12577771814,0.0297299204802512,0,0.0164324063879178,0,0.0262037122470152,0,0.0471294423648269
"463",463,0,0.000922128830594851,0,0.237583428880305,0,0.0330698205848,243.82868754317,0.0473137051740667,0,236.610076956282,0,279.200777897862,218.496787412879,0.0336580093452028,0,0.0156107860685219,0,0.0248935266346645,0,0.0447729702465856
"464",464,0,0.000876022389065109,0,0.22570425743629,0,0.03141632955556,292.47906066545,0.0564844585507605,0,224.779573108467,0,265.240739002969,262.122603226328,0.0393292757905821,0,0.0148302467650958,0,0.0236488503029313,0,0.0425343217342563
"465",465,0,0.000832221269611853,0,0.214419044564476,0,0.029845513077782,350.809667584749,0.0701807570023455,0,213.540594453044,0,251.97870205282,314.444032950062,0.0476719041542866,0,0.014088734426841,0,0.0224664077877847,0,0.0404076056475435
"466",466,0,0.00079061020613126,0,0.203698092336252,0,0.0283532374238929,420.725400221351,0.0912918071870671,0,202.863564730392,0,239.379766950179,377.182938082067,0.060278454747255,0,0.013384297705499,0,0.0213430873983955,0,0.0383872253651663
"467",467,0,0.000751079695824697,0,0.193513187719439,0,0.0269355755526982,504.486392444464,0.125135998943423,0,192.720386493872,0,227.41077860267,452.392165651834,0.0800005366745088,0,0.012715082820224,0,0.0202759330284757,0,0.036467864096908
"468",468,0,0.000713525711033463,0,0.183837528333467,0,0.0255887967750633,604.752376846637,0.182008607668153,0,183.084367169179,0,216.040239672537,542.508682621806,0.112192125880273,0,0.0120793286792128,0,0.0192621363770519,0,0.0346444708920626
"469",469,0,0.000677849425481789,0,0.174645651916794,0,0.0243093569363102,724.602150835026,0.282978315378609,0,173.93014881072,0,205.23822768891,650.401767122049,0.167447721998107,0,0.0114753622452522,0,0.0182990295581993,0,0.0329122473474595
"470",470,0,0.0006439569542077,0,0.165913369320954,0,0.0230938890894947,867.472114042401,0.473876095572691,0,165.233641370184,0,194.976316304464,779.393037603578,0.267983630186332,0,0.0109015941329896,0,0.0173840780802893,0,0.0312666349800865
"471",471,0,0.000611759106497315,0,0.157617700854906,0,0.0219391946350199,1036.85579386668,0.861256589214657,0,156.971959301675,0,185.227500489241,933.182999368704,0.463449024235974,0,0.0103565144263401,0,0.0165148741762749,0,0.0297033032310822
"472",472,0,0.000581171151172449,0,0.149736815812161,0,0.0208422349032689,1235.29696379468,1.71119264428699,0,149.123361336591,0,175.966125464779,1115.49477173753,0.8727593235152,0,0.00983868870502308,0,0.0156891304674611,0,0.0282181380695281
"473",473,0,0.000552112593613827,0,0.142249975021553,0,0.0198001231581055,1461.21804577406,3.73946409002816,0,141.667193269761,0,167.16781919154,1328.85814146138,1.80267981970583,0,0.00934675426977193,0,0.0149046739440881,0,0.0268072311660517
"474",474,0,0.000524506963933135,0,0.135137476270475,0,0.0188101170002002,1698.81993083014,9.01666329539997,0,134.583833606273,0,158.809428231963,1570.67471220501,4.10805158358477,0,0.00887941655628333,0,0.0141594402468837,0,0.0254668696077491
"475",475,0,0.000498281615736479,0,0.128380602456952,0,0.0178696111501902,1885.40704383807,23.88351744644,0,127.85464192596,0,150.868956820365,1820.28552725831,10.3550617431759,0,0.00843544572846917,0,0.0134514682345395,0,0.0241935261273616
"476",476,0,0.000473367534949655,0,0.121961572334104,0,0.0169761305926807,1812.18693235421,67.7194935992654,0,121.461909829662,0,143.325508979347,1995.85094246028,28.6864776809863,0,0.00801367344204571,0,0.0127788948228125,0,0.0229838498209935
"477",477,0,0.000449699158202172,0,0.115863493717399,0,0.0161273240630467,947.420505162718,187.053900285535,0,115.388814338179,0,136.159233530379,1822.48179579771,84.5060873123992,0,0.00761298976994342,0,0.0121399500816719,0,0.0218346573299439
"478",478,0,0.000427214200292063,0,0.110070319031529,0,0.0153209578598943,0,354.919905972437,0,109.61937362127,0,129.35127185386,646.870097347859,234.291588707719,0,0.00723234028144625,0,0.0115329525775883,0,0.0207429244634467
"479",479,0,0.00040585349027746,0,0.104566803079953,0,0.0145549099668996,0,337.173910673815,0,104.138404940206,0,122.883708261167,0,374.133232067479,0,0.00687072326737394,0,0.0109563049487089,0,0.0197057782402743
"480",480,0,0.000385560815763587,0,0.0993384629259549,0,0.0138271644685546,0,320.315215140125,0,98.9314846931958,0,116.739522848109,0,355.426570464105,0,0.00652718710400524,0,0.0104084897012734,0,0.0187204893282606
"481",481,0,0.000366282774975408,0,0.0943715397796571,0,0.0131358062451269,0,304.299454383118,0,93.984910458536,0,110.902546705704,0,337.6552419409,0,0.00620082774880498,0,0.00988806521620976,0,0.0177844648618476
"482",482,0,0.000347968636226637,0,0.0896529627906743,0,0.0124790159328706,0,289.084481663963,0,89.2856649356092,0,105.357419370418,0,320.772479843855,0,0.00589078636136473,0,0.00939366195539927,0,0.0168952416187552
"483",483,0,0.000330570204415305,0,0.0851703146511406,0,0.011855065136227,0,274.630257580764,0,84.8213816888288,0,100.089548401898,0,304.733855851662,0,0.0055962470432965,0,0.00892397885762931,0,0.0160504795378174
"484",484,0,0.00031404169419454,0,0.0809117989185835,0,0.0112623118794157,0,260.898744701726,0,80.5803126043873,0,95.0850709818026,0,289.497163059079,0,0.00531643469113167,0,0.00847777991474784,0,0.0152479555609266
"485",485,0,0.000298339609484813,0,0.0768662089726544,0,0.0106991962854449,0,247.85380746664,0,76.551296974168,0,90.3308174327125,0,275.022304906125,0,0.00505061295657509,0,0.00805389091901045,0,0.0144855577828802
"486",486,0,0.000283422629010572,0,0.0730228985240216,0,0.0101642364711726,0,235.461117093308,0,72.7237321254596,0,85.8142765610769,0,261.271189660819,0,0.00479808230874633,0,0.00765119637305993,0,0.0137612798937362
"487",487,0,0.000269251497560044,0,0.0693717535978206,0,0.00965602464761401,0,223.688061238642,0,69.0875455191866,0,81.523562733023,0,248.207630177778,0,0.00455817819330902,0,0.00726863655440693,0,0.0130732158990494
"488",488,0,0.000255788922682042,0,0.0659031659179295,0,0.00917322341523331,0,212.50365817671,0,65.6331682432273,0,77.4473845963719,0,235.797248668889,0,0.00433026928364356,0,0.00690520472668659,0,0.012419555104097
"489",489,0,0.00024299947654794,0,0.0626080076220331,0,0.00871456224447164,0,201.878475267875,0,62.3515098310659,0,73.5750153665533,0,224.007386235445,0,0.00411375581946139,0,0.00655994449035226,0,0.0117985773488921
"490",490,0,0.000230849502720543,0,0.0594776072409314,0,0.00827883413224806,0,191.784551504481,0,59.2339343395126,0,69.8962645982256,0,212.807016923672,0,0.00390806802848832,0,0.00623194726583464,0,0.0112086484814475
"491",491,0,0.000219307027584515,0,0.0565037268788848,0,0.00786489242563566,0,182.195323929257,0,56.272237622537,0,66.4014513683144,0,202.166666077489,0,0.0037126646270639,0,0.00592034990254291,0,0.0106482160573751
"492",492,0,0.00020834167620529,0,0.0536785405349406,0,0.00747164780435388,0,173.085557732794,0,53.4586257414101,0,63.0813787998986,0,192.058332773614,0,0.00352703139571071,0,0.00562433240741577,0,0.0101158052545064
"493",493,0,0.000197924592395025,0,0.0509946135081936,0,0.00709806541413618,0,164.431279846154,0,50.7856944543396,0,59.9273098599037,0,182.455416134934,0,0.00335067982592517,0,0.00534311578704498,0,0.00961001499178105
"494",494,0,0.000188028362775274,0,0.0484448828327839,0,0.00674316214342937,0,156.209715853847,0,48.2464097316226,0,56.9309443669085,0,173.332645328187,0,0.00318314583462891,0,0.00507595999769273,0,0.009129514242192
"495",495,0,0.00017862694463651,0,0.0460226386911447,0,0.0064060040362579,0,148.399230061154,0,45.8340892450415,0,54.0843971485631,0,164.666013061778,0,0.00302398854289747,0,0.00482216199780809,0,0.0086730385300824
"496",496,0,0.000169695597404685,0,0.0437215067565875,0,0.00608570383444501,0,140.979268558097,0,43.5423847827894,0,51.3801772911349,0,156.432712408689,0,0.00287278911575259,0,0.00458105389791769,0,0.00823938660357828
"497",497,0,0.000161210817534451,0,0.0415354314187581,0,0.00578141864272276,0,133.930305130192,0,41.36526554365,0,48.8111684265782,0,148.611076788254,0,0.00272914965996496,0,0.0043520012030218,0,0.00782741727339936
"498",498,0,0.000153150276657728,0,0.0394586598478202,0,0.00549234771058662,0,127.233789873682,0,39.2970022664675,0,46.3706100052493,0,141.180522948842,0,0.00259269217696672,0,0.00413440114287071,0,0.00743604640972939
"499",499,0,0.000145492762824842,0,0.0374857268554292,0,0.00521773032505729,0,120.872100379998,0,37.3321521531441,0,44.0520795049868,0,134.1214968014,0,0.00246305756811838,0,0.00392768108572718,0,0.00706424408924292
"500",500,0,0.0001382181246836,0,0.0356114405126577,0,0.00495684380880443,0,114.828495360998,0,35.4655445454869,0,41.8494755297375,0,127.41542196133,0,0.00233990468971246,0,0.00373129703144082,0,0.00671103188478078
"501",501,0,0.00013130721844942,0,0.0338308684870248,0,0.0047090016183642,0,109.087070592948,0,33.6922673182126,0,39.7570017532506,0,121.044650863263,0,0.00222290945522684,0,0.00354473217986878,0,0.00637548029054174
"502",502,0,0.000124741857526949,0,0.0321393250626736,0,0.00447355153744599,0,103.632717063301,0,32.0076539523019,0,37.7691516655881,0,114.9924183201,0,0.0021117639824655,0,0.00336749557087534,0,0.00605670627601465
"503",503,0,0.000118504764650601,0,0.0305323588095399,0,0.00424987396057369,0,98.4510812101359,0,30.4072712546868,0,35.8806940823087,0,109.242797404095,0,0.00200617578334222,0,0.00319912079233157,0,0.00575387096221392
"504",504,0,0.000112579526418071,0,0.0290057408690629,0,0.00403738026254501,0,93.5285271496291,0,28.8869076919525,0,34.0866593781932,0,103.78065753389,0,0.00190586699417511,0,0.00303916475271499,0,0.00546617741410322
"505",505,0,0.000106950550097167,0,0.0275554538256098,0,0.00383551124941776,0,88.8521007921476,0,27.4425623073549,0,32.3823264092836,0,98.5916246571957,0,0.00181057364446635,0,0.00288720651507924,0,0.00519286854339806
"506",506,0,0.000101603022592309,0,0.0261776811343293,0,0.00364373568694687,0,84.4094957525403,0,26.0704341919871,0,30.7632100888194,0,93.6620434243359,0,0.00172004496224304,0,0.00274284618932528,0,0.00493322511622816
"507",507,0,9.65228714626937e-05,0,0.0248687970776128,0,0.00346154890259953,0,80.1890209649132,0,24.7669124823878,0,29.2250495843784,0,88.9789412531191,0,0.00163404271413089,0,0.00260570387985902,0,0.00468656386041675
"508",508,0,9.1696727889559e-05,0,0.0236253572237322,0,0.00328847145746955,0,76.1795699166676,0,23.5285668582684,0,27.7637971051595,0,84.5299941904631,0,0.00155234057842434,0,0.00247541868586607,0,0.00445223566739591
"509",509,0,8.7111891495081e-05,0,0.0224440893625456,0,0.00312404788459607,0,72.3705914208342,0,22.352138515355,0,26.3756072499015,0,80.30349448094,0,0.00147472354950312,0,0.00235164775157276,0,0.00422962388402612
"510",510,0,8.2756296920327e-05,0,0.0213218848944183,0,0.00296784549036627,0,68.7520618497925,0,21.2345315895872,0,25.0568268874065,0,76.288319756893,0,0.00140098737202797,0,0.00223406536399412,0,0.00401814268982481
"511",511,0,7.86184820743106e-05,0,0.0202557906496974,0,0.00281945321584796,0,65.3144587573029,0,20.1728050101078,0,23.8039855430361,0,72.4739037690483,0,0.00133093800342657,0,0.00212236209579442,0,0.00381723555533357
"512",512,0,7.46875579705951e-05,0,0.0192430011172125,0,0.00267848055505556,0,62.0487358194377,0,19.1641647596024,0,22.6137862658843,0,68.8502085805959,0,0.00126439110325524,0,0.0020162439910047,0,0.00362637377756689
"513",513,0,7.09531800720653e-05,0,0.0182808510613519,0,0.00254455652730278,0,58.9462990284658,0,18.2059565216223,0,21.4830969525901,0,65.4076981515661,0,0.00120117154809248,0,0.00191543179145446,0,0.00344505508868855
"514",514,0,6.74055210684621e-05,0,0.0173668085082843,0,0.00241732870093764,0,55.9989840770426,0,17.2956586955412,0,20.4089421049606,0,62.1373132439878,0,0.00114111297068785,0,0.00181966020188174,0,0.00327280233425412
"515",515,0,6.4035245015039e-05,0,0.0164984680828701,0,0.00229646226589076,0,53.1990348731904,0,16.4308757607641,0,19.3884949997126,0,59.0304475817884,0,0.00108405732215346,0,0.00172867719178765,0,0.00310916221754141
"516",516,0,6.0833482764287e-05,0,0.0156735446787266,0,0.00218163915259622,0,50.5390831295309,0,15.6093319727259,0,18.4190702497269,0,56.078925202699,0,0.00102985445604579,0,0.00164224333219827,0,0.00295370410666434
"517",517,0,5.77918086260727e-05,0,0.0148898674447902,0,0.00207255719496641,0,48.0121289730544,0,14.8288653740896,0,17.4981167372406,0,53.274978942564,0,0.0009783617332435,0,0.00156013116558836,0,0.00280601890133113
"518",518,0,5.4902218194769e-05,0,0.0141453740725507,0,0.00196892933521809,0,45.6115225244016,0,14.0874221053852,0,16.6232109003786,0,50.6112299954358,0,0.000929443646581325,0,0.00148212460730894,0,0.00266571795626457
"519",519,0,5.21571072850306e-05,0,0.0134381053689232,0,0.00187048286845719,0,43.3309463981816,0,13.3830510001159,0,15.7920503553596,0,48.080668495664,0,0.000882971464252258,0,0.00140801837694349,0,0.00253243205845134
"520",520,0,4.9549251920779e-05,0,0.012766200100477,0,0.00177695872503433,0,41.1643990782725,0,12.7138984501101,0,15.0024478375917,0,45.6766350708808,0,0.000838822891039646,0,0.00133761745809632,0,0.00240581045552877
"521",521,0,4.70717893247401e-05,0,0.0121278900954532,0,0.00168811078878261,0,39.1061791243589,0,12.0782035276046,0,14.2523254457121,0,43.3928033173368,0,0.000796881746487663,0,0.0012707365851915,0,0.00228551993275234
"522",522,0,4.47181998585031e-05,0,0.0115214955906805,0,0.00160370524934348,0,37.1508701681409,0,11.4742933512244,0,13.5397091734265,0,41.22316315147,0,0.00075703765916328,0,0.00120719975593193,0,0.00217124393611472
"523",523,0,4.24822898655779e-05,0,0.0109454208111465,0,0.00152351998687631,0,35.2933266597339,0,10.9005786836632,0,12.8627237147551,0,39.1620049938965,0,0.000719185776205116,0,0.00114683976813533,0,0.00206268173930898
"524",524,0,4.0358175372299e-05,0,0.0103981497705892,0,0.00144734398753249,0,33.5286603267472,0,10.35554974948,0,12.2195875290174,0,37.2039047442016,0,0.00068322648739486,0,0.00108949777972856,0,0.00195954765234353
"525",525,0,3.83402666036841e-05,0,0.00987824228205971,0,0.00137497678815587,0,31.8522273104098,0,9.83777226200599,0,11.6086081525665,0,35.3437095069916,0,0.000649065163025117,0,0.00103502289074214,0,0.00186157026972636
"526",526,0,3.64232532734999e-05,0,0.00938433016795672,0,0.00130622794874807,0,30.2596159448893,0,9.34588364890569,0,11.0281777449382,0,33.576524031642,0,0.000616611904873861,0,0.000983271746205029,0,0.00176849175624004
"527",527,0,3.46020906098249e-05,0,0.00891511365955889,0,0.00124091655131067,0,28.7466351476449,0,8.87858946646041,0,10.4767688576913,0,31.8976978300599,0,0.000585781309630168,0,0.000934108158894777,0,0.00168006716842804
"528",528,0,3.28719860793336e-05,0,0.00846935797658094,0,0.00117887072374514,0,27.3093033902626,0,8.43465999313739,0,9.95293041480672,0,30.3028129385569,0,0.00055649224414866,0,0.000887402750950039,0,0.00159606381000664
"529",529,0,3.1228386775367e-05,0,0.0080458900777519,0,0.00111992718755788,0,25.9438382207495,0,8.01292699348052,0,9.45528389406639,0,28.787672291629,0,0.000528667631941227,0,0.000843032613402537,0,0.0015162606195063
"530",530,0,2.96669674365986e-05,0,0.0076435955738643,0,0.00106393082817998,0,24.646646309712,0,7.61228064380649,0,8.98251969936307,0,27.3482886770476,0,0.000502234250344166,0,0.00080088098273241,0,0.00144044758853099
"531",531,0,2.81836190647687e-05,0,0.00726141579517109,0,0.00101073428677099,0,23.4143139942264,0,7.23166661161617,0,8.53339371439491,0,25.9808742431952,0,0.000477122537826957,0,0.000760836933595789,0,0.00136842520910444
"532",532,0,2.67744381115303e-05,0,0.00689834500541253,0,0.000960197572432436,0,22.2435982945151,0,6.87008328103536,0,8.10672402867517,0,24.6818305310355,0,0.000453266410935609,0,0.000722795086916,0,0.00130000394864922
"533",533,0,2.54357162059537e-05,0,0.00655342775514191,0,0.000912187693810814,0,21.1314183797893,0,6.52657911698359,0,7.70138782724141,0,23.4477390044837,0,0.000430603090388829,0,0.0006866553325702,0,0.00123500375121676
"534",534,0,2.41639303956561e-05,0,0.00622575636738481,0,0.000866578309120273,0,20.0748474607999,0,6.20025016113441,0,7.31631843587934,0,22.2753520542595,0,0.000409072935869388,0,0.00065232256594169,0,0.00117325356365592
"535",535,0,2.29557338758733e-05,0,0.00591446854901557,0,0.00082324939366426,0,19.0711050877599,0,5.89023765307769,0,6.95050251408537,0,21.1615844515465,0,0.000388619289075918,0,0.000619706437644605,0,0.00111459088547312
"536",536,0,2.18079471820796e-05,0,0.00561874512156479,0,0.000782086923981047,0,18.1175498333719,0,5.59572577042381,0,6.6029773883811,0,20.1035052289692,0,0.000369188324622122,0,0.000588721115762375,0,0.00105886134119947
"537",537,0,2.07175498229756e-05,0,0.00533780786548655,0,0.000742982577781994,0,17.2116723417033,0,5.31593948190262,0,6.27282851896205,0,19.0983299675207,0,0.000350728908391016,0,0.000559285059974256,0,0.00100591827413949
"538",538,0,1.96816723318268e-05,0,0.00507091747221222,0,0.000705833448892895,0,16.3510887246181,0,5.05014250780749,0,5.95918709301394,0,18.1434134691447,0,0.000333192462971465,0,0.000531320806975544,0,0.000955622360432519
"539",539,0,1.86975887152355e-05,0,0.00481737159860161,0,0.00067054177644825,0,15.5335342883872,0,4.79763538241711,0,5.66122773836325,0,17.2362427956875,0,0.000316532839822892,0,0.000504754766626766,0,0.000907841242410893
"540",540,0,1.77627092794737e-05,0,0.00457650301867153,0,0.000637014687625838,0,14.7568575739679,0,4.55775361329626,0,5.37816635144508,0,16.3744306559031,0,0.000300706197831747,0,0.000479517028295428,0,0.000862449180290348
"541",541,0,1.68745738155e-05,0,0.00434767786773796,0,0.000605163953244546,0,14.0190146952695,0,4.32986593263144,0,5.10925803387283,0,15.5557091231079,0,0.00028567088794016,0,0.000455541176880657,0,0.000819326721275831
"542",542,0,1.6030845124725e-05,0,0.00413029397435106,0,0.000574905755582318,0,13.318063960506,0,4.11337263599987,0,4.85379513217919,0,14.7779236669525,0,0.000271387343543152,0,0.000432764118036624,0,0.000778360385212039
"543",543,0,1.52293028684888e-05,0,0.00392377927563351,0,0.000546160467803202,0,12.6521607624807,0,3.90770400419988,0,4.61110537557023,0,14.0390274836049,0,0.000257817976365994,0,0.000411125912134793,0,0.000739442365951437
"544",544,0,1.44678377250643e-05,0,0.00372759031185183,0,0.000518852444413042,0,12.0195527243567,0,3.71231880398988,0,4.38055010679172,0,13.3370761094247,0,0.000244927077547695,0,0.000390569616528053,0,0.000702470247653865
"545",545,0,1.37444458388111e-05,0,0.00354121079625924,0,0.00049290982219239,0,11.4185750881388,0,3.52670286379039,0,4.16152260145213,0,12.6702223039534,0,0.00023268072367031,0,0.00037104113570165,0,0.000667346735271172
"546",546,0,1.30572235468706e-05,0,0.00336415025644628,0,0.000468264331082771,0,10.8476463337319,0,3.35036772060087,0,3.95344647137953,0,12.0367111887558,0,0.000221046687486794,0,0.000352489078916568,0,0.000633979398507613
"547",547,0,1.2404362369527e-05,0,0.00319594274362396,0,0.000444851114528632,0,10.3052640170453,0,3.18284933457083,0,3.75577414781055,0,11.434875629318,0,0.000209994353112455,0,0.000334864624970739,0,0.000602280428582233
"548",548,0,1.17841442510507e-05,0,0.00303614560644277,0,0.000422608558802201,0,9.79000081619303,0,3.02370686784229,0,3.56798544042002,0,10.8631318478521,0,0.000199494635456832,0,0.000318121393722202,0,0.000572166407153121
"549",549,0,1.11949370384981e-05,0,0.00288433832612063,0,0.000401478130862091,0,9.30050077538338,0,2.87252152445017,0,3.38958616839902,0,10.3199752554595,0,0.00018951990368399,0,0.000302215324036092,0,0.000543558086795465
"550",550,0,1.06351901865732e-05,0,0.0027401214098146,0,0.000381404224318986,0,8.83547573661421,0,2.72889544822766,0,3.22010685997907,0,9.8039764926865,0,0.000180043908499791,0,0.000287104557834288,0,0.000516380182455692
